delivery_date,trigger_fraction,vid,rep,resampled_multiplier,nr_lateness,sa_lateness
INSTANCE_014,0.5,V2,19,0.9949143416680848,0.8268201756222879,0.8268201756222879
INSTANCE_014,0.75,V1,0,1.131482948891816,30.07823915570907,30.07823915570907
INSTANCE_014,0.75,V1,1,1.0680371770873054,14.529621327789528,14.529621327789528
INSTANCE_014,0.75,V1,2,1.06485658767624,14.06068052600449,14.06068052600449
INSTANCE_014,0.75,V1,3,0.9918258124050138,5.287050059859666,5.287050059859666
INSTANCE_014,0.75,V1,4,0.9505152028932846,3.006360159733049,3.006360159733049
INSTANCE_014,0.75,V1,5,0.8818956872441369,0.0,0.0
INSTANCE_014,0.75,V1,6,0.9467428209320584,2.7980932389569944,2.7980932389569944
INSTANCE_014,0.75,V1,7,1.024982501399423,8.18171170216101,8.18171170216101
INSTANCE_014,0.75,V1,8,1.0076298823575358,6.159566421821978,6.159566421821978
INSTANCE_014,0.75,V1,9,0.912414656301052,0.9028924832867916,0.9028924832867916
INSTANCE_014,0.75,V1,10,0.9248178013348936,1.5876494486967658,1.5876494486967658
INSTANCE_014,0.75,V1,11,1.0805336175127418,16.987961175474993,16.987961175474993
INSTANCE_014,0.75,V1,12,0.9487692938598062,2.909971431842905,2.909971431842905
INSTANCE_014,0.75,V1,13,0.98743059768449,5.044397580497503,5.044397580497503
INSTANCE_014,0.75,V1,14,0.9427984361262643,2.580330327803722,2.580330327803722
INSTANCE_014,0.75,V1,15,1.388857765375337,113.20173110869052,108.2319350715892
INSTANCE_014,0.75,V1,16,0.9903252533762577,5.204206696813799,5.204206696813799
INSTANCE_014,0.75,V1,17,0.8603010851078271,0.0,0.0
INSTANCE_014,0.75,V1,18,0.98743059768449,5.044397580497503,5.044397580497503
INSTANCE_014,0.75,V1,19,1.031028278224195,9.07309096091035,9.07309096091035
INSTANCE_014,0.75,V2,0,0.9431170881192978,0.1564090099003579,0.1564090099003579
INSTANCE_014,0.75,V2,1,1.0392318228862991,1.9451042239142,1.9451042239142
INSTANCE_014,0.75,V2,2,0.8823579906758764,0.0,0.0
INSTANCE_014,0.75,V2,3,0.9268717304422636,0.0,0.0
INSTANCE_014,0.75,V2,4,1.3951223470865473,8.568226879281042,8.568226879281042
INSTANCE_014,0.75,V2,5,1.070257940710809,2.522500276628307,2.522500276628307
INSTANCE_014,0.75,V2,6,1.0070935069548954,1.3470101644310262,1.3470101644310262
INSTANCE_014,0.75,V2,7,1.0222535276119855,1.629138148859283,1.629138148859283
INSTANCE_014,0.75,V2,8,0.892741138771142,0.0,0.0
INSTANCE_014,0.75,V2,9,0.90047418981061,0.0,0.0
INSTANCE_014,0.75,V2,10,0.9154274160947417,0.0,0.0
INSTANCE_014,0.75,V2,11,0.912852883052783,0.0,0.0
INSTANCE_014,0.75,V2,12,1.2405465364027972,5.691571042456303,5.691571042456303
INSTANCE_014,0.75,V2,13,0.9779301014755536,0.8042791884603275,0.8042791884603275
INSTANCE_014,0.75,V2,14,0.932747492274802,0.0,0.0
INSTANCE_014,0.75,V2,15,1.110209415093905,3.265997214897652,3.265997214897652
INSTANCE_014,0.75,V2,16,0.9935758266675258,1.0954461342829518,1.0954461342829518
INSTANCE_014,0.75,V2,17,1.177996395225299,4.52751291514312,4.52751291514312
INSTANCE_014,0.75,V2,18,0.9332125938313875,0.0,0.0
INSTANCE_014,0.75,V2,19,1.0866961075046238,2.828414560661372,2.828414560661372
INSTANCE_015,0.25,V1,0,1.3114991452794968,6.745747771415381,6.745747771415381
INSTANCE_015,0.25,V1,1,1.0100583330311137,0.0,0.0
INSTANCE_015,0.25,V1,2,1.1063826311913016,0.0,0.0
INSTANCE_015,0.25,V1,3,0.9494934942862694,0.0,0.0
INSTANCE_015,0.25,V1,4,1.1028326622332307,0.0,0.0
INSTANCE_015,0.25,V1,5,0.939347482758234,0.0,0.0
INSTANCE_015,0.25,V1,6,0.9237317317660896,0.0,0.0
INSTANCE_015,0.25,V1,7,1.0088685177384302,0.0,0.0
INSTANCE_015,0.25,V1,8,1.0236024127383032,0.0,0.0
INSTANCE_015,0.25,V1,9,0.986076097550492,0.0,0.0
INSTANCE_015,0.25,V1,10,0.8837955056139003,0.0,0.0
INSTANCE_015,0.25,V1,11,1.1475629659850743,1.203612003401986,1.203612003401986
INSTANCE_015,0.25,V1,12,1.0257450539352442,0.0,0.0
INSTANCE_015,0.25,V1,13,0.8603010851078271,0.0,0.0
INSTANCE_015,0.25,V1,14,1.3280913227765965,7.306673985334214,7.306673985334214
INSTANCE_015,0.25,V1,15,0.9846497010211196,0.0,0.0
INSTANCE_015,0.25,V1,16,0.8980868940931249,0.0,0.0
INSTANCE_015,0.25,V1,17,1.007181758175017,0.0,0.0
INSTANCE_015,0.25,V1,18,1.0199306231308554,0.0,0.0
INSTANCE_015,0.25,V1,19,1.1318499454201147,0.6724071548360371,0.6724071548360371
INSTANCE_015,0.25,V2,0,1.1044253146328182,0.0,0.0
INSTANCE_015,0.25,V2,1,1.0669523555514149,0.0,0.0
INSTANCE_015,0.25,V2,2,0.9861237001572118,0.0,0.0
INSTANCE_015,0.25,V2,3,0.9941478126347248,0.0,0.0
INSTANCE_015,0.25,V2,4,0.8845554329618055,0.0,0.0
INSTANCE_015,0.25,V2,5,1.3081670844429127,0.0,0.0
INSTANCE_015,0.25,V2,6,0.8679353358630678,0.0,0.0
INSTANCE_015,0.25,V2,7,1.162678378179289,0.0,0.0
INSTANCE_015,0.25,V2,8,1.1712086058859192,0.0,0.0
INSTANCE_015,0.25,V2,9,0.954987878669527,0.0,0.0
INSTANCE_015,0.25,V2,10,0.916180219798298,0.0,0.0
INSTANCE_015,0.25,V2,11,1.0611621284754895,0.0,0.0
INSTANCE_015,0.25,V2,12,0.9884075368055268,0.0,0.0
INSTANCE_015,0.25,V2,13,1.0681698050247663,0.0,0.0
INSTANCE_015,0.25,V2,14,0.8818956872441369,0.0,0.0
INSTANCE_015,0.25,V2,15,0.9918258124050138,0.0,0.0
INSTANCE_015,0.25,V2,16,1.248125601735383,0.0,0.0
INSTANCE_015,0.25,V2,17,1.1174698025844003,0.0,0.0
INSTANCE_015,0.25,V2,18,0.8641821426346293,0.0,0.0
INSTANCE_015,0.25,V2,19,0.8795913319636254,0.0,0.0
INSTANCE_015,0.25,V3,0,0.9374865383394811,0.0,0.0
INSTANCE_015,0.25,V3,1,0.9248178013348936,0.0,0.0
INSTANCE_015,0.25,V3,2,0.9461196595349984,0.0,0.0
INSTANCE_015,0.25,V3,3,0.897854161550149,0.0,0.0
INSTANCE_015,0.25,V3,4,0.8960308343539007,0.0,0.0
INSTANCE_015,0.25,V3,5,0.9814461698197354,0.0,0.0
INSTANCE_015,0.25,V3,6,0.8750430865662231,0.0,0.0
INSTANCE_015,0.25,V3,7,1.155646810374408,1.2682453548848116,1.2682453548848116
INSTANCE_015,0.25,V3,8,1.0642095748746716,0.0,0.0
INSTANCE_015,0.25,V3,9,0.9903252533762577,0.0,0.0
INSTANCE_015,0.25,V3,10,1.5749158421982845,87.57963896946126,87.57963896946126
INSTANCE_015,0.25,V3,11,1.001064968341412,0.0,0.0
INSTANCE_015,0.25,V3,12,1.060191324394755,0.0,0.0
INSTANCE_015,0.25,V3,13,0.9776148694407124,0.0,0.0
INSTANCE_015,0.25,V3,14,0.9273225802064884,0.0,0.0
INSTANCE_015,0.25,V3,15,0.9273353666104306,0.0,0.0
INSTANCE_015,0.25,V3,16,1.099212255084284,0.0,0.0
INSTANCE_015,0.25,V3,17,0.948800957499302,0.0,0.0
INSTANCE_015,0.25,V3,18,0.9608942732771272,0.0,0.0
INSTANCE_015,0.25,V3,19,1.1629053939444185,1.656010986834076,1.656010986834076
INSTANCE_015,0.25,V4,0,0.9226086734455392,0.0,0.0
INSTANCE_015,0.25,V4,1,1.4021645813362258,15.84712317567653,15.84712317567653
INSTANCE_015,0.25,V4,2,0.9529172306337892,0.0,0.0
INSTANCE_015,0.25,V4,3,0.8620259995641838,0.0,0.0
INSTANCE_015,0.25,V4,4,1.1699271502839552,0.0,0.0
INSTANCE_015,0.25,V4,5,0.9976911335901408,0.0,0.0
INSTANCE_015,0.25,V4,6,1.0611621284754895,0.0,0.0
INSTANCE_015,0.25,V4,7,1.0337368668224365,0.0,0.0
INSTANCE_015,0.25,V4,8,0.9616398094187742,0.0,0.0
INSTANCE_015,0.25,V4,9,1.009821314185272,0.0,0.0
INSTANCE_015,0.25,V4,10,1.1283086169871177,0.0,0.0
INSTANCE_015,0.25,V4,11,1.3212002828942648,8.678037910119315,8.678037910119315
INSTANCE_015,0.25,V4,12,1.0041622259219942,0.0,0.0
INSTANCE_015,0.25,V4,13,1.0929159543995806,0.0,0.0
INSTANCE_015,0.25,V4,14,1.1229045019288375,0.0,0.0
INSTANCE_015,0.25,V4,15,0.9159238562700172,0.0,0.0
INSTANCE_015,0.25,V4,16,0.9367595559628464,0.0,0.0
INSTANCE_015,0.25,V4,17,0.9633994387340196,0.0,0.0
INSTANCE_015,0.25,V4,18,1.0222535276119855,0.0,0.0
INSTANCE_015,0.25,V4,19,1.0793958457459554,0.0,0.0
INSTANCE_015,0.5,V1,0,0.9979862211777156,0.0,0.0
INSTANCE_015,0.5,V1,1,0.9226086734455392,0.0,0.0
INSTANCE_015,0.5,V1,2,0.9941478126347248,0.0,0.0
INSTANCE_015,0.5,V1,3,1.2442988178327796,0.0,0.0
INSTANCE_015,0.5,V1,4,0.9241139826124164,0.0,0.0
INSTANCE_015,0.5,V1,5,0.8702672940145558,0.0,0.0
INSTANCE_015,0.5,V1,6,1.2030130770246334,0.0,0.0
INSTANCE_015,0.5,V1,7,1.0961923120914805,0.0,0.0
INSTANCE_015,0.5,V1,8,0.8878997164095318,0.0,0.0
INSTANCE_015,0.5,V1,9,1.0990001848087976,0.0,0.0
INSTANCE_015,0.5,V1,10,1.148440204521932,0.0,0.0
INSTANCE_015,0.5,V1,11,1.0933688029015818,0.0,0.0
INSTANCE_015,0.5,V1,12,1.082883138706362,0.0,0.0
INSTANCE_015,0.5,V1,13,0.9301510738361254,0.0,0.0
INSTANCE_015,0.5,V1,14,1.0217346608569735,0.0,0.0
INSTANCE_015,0.5,V1,15,1.1634910127954592,0.0,0.0
INSTANCE_015,0.5,V1,16,0.9673241866044946,0.0,0.0
INSTANCE_015,0.5,V1,17,0.9602824735965674,0.0,0.0
INSTANCE_015,0.5,V1,18,0.8913495453222449,0.0,0.0
INSTANCE_015,0.5,V1,19,0.9400305127732984,0.0,0.0
INSTANCE_015,0.5,V2,0,1.0202770281620477,0.0,0.0
INSTANCE_015,0.5,V2,1,1.2459762285250382,0.0,0.0
INSTANCE_015,0.5,V2,2,1.1457453263173203,0.0,0.0
INSTANCE_015,0.5,V2,3,0.9333414246843322,0.0,0.0
INSTANCE_015,0.5,V2,4,1.58847655058736,0.0,0.0
INSTANCE_015,0.5,V2,5,1.0198225008889543,0.0,0.0
INSTANCE_015,0.5,V2,6,1.0160342584089286,0.0,0.0
INSTANCE_015,0.5,V2,7,0.9935758266675258,0.0,0.0
INSTANCE_015,0.5,V2,8,1.070257940710809,0.0,0.0
INSTANCE_015,0.5,V2,9,1.0335424935505932,0.0,0.0
INSTANCE_015,0.5,V2,10,0.9734985963062254,0.0,0.0
INSTANCE_015,0.5,V2,11,1.0968116297819277,0.0,0.0
INSTANCE_015,0.5,V2,12,1.0426116213116785,0.0,0.0
INSTANCE_015,0.5,V2,13,1.0507162459797583,0.0,0.0
INSTANCE_015,0.5,V2,14,0.8939970884413038,0.0,0.0
INSTANCE_015,0.5,V2,15,0.9389862098912972,0.0,0.0
INSTANCE_015,0.5,V2,16,0.9941478126347248,0.0,0.0
INSTANCE_015,0.5,V2,17,0.8619384808417672,0.0,0.0
INSTANCE_015,0.5,V2,18,1.1376480387558012,0.0,0.0
INSTANCE_015,0.5,V2,19,0.9775531054198174,0.0,0.0
INSTANCE_015,0.5,V3,0,0.9045243173879688,0.0,0.0
INSTANCE_015,0.5,V3,1,0.9888439124139718,0.0,0.0
INSTANCE_015,0.5,V3,2,0.9833459881894986,0.0,0.0
INSTANCE_015,0.5,V3,3,1.1622465240328352,0.0,0.0
INSTANCE_015,0.5,V3,4,0.9405684112303276,0.0,0.0
INSTANCE_015,0.5,V3,5,1.2334711323482457,3.656015152757618,0.0
INSTANCE_015,0.5,V3,6,1.1028326622332307,0.0,0.0
INSTANCE_015,0.5,V3,7,0.9320438320700551,0.0,0.0
INSTANCE_015,0.5,V3,8,1.0459543909654907,0.0,0.0
INSTANCE_015,0.5,V3,9,0.9662476228616288,0.0,0.0
INSTANCE_015,0.5,V3,10,1.0961923120914805,0.0,0.0
INSTANCE_015,0.5,V3,11,0.9754845175553202,0.0,0.0
INSTANCE_015,0.5,V3,12,1.1921550252101862,0.0,0.0
INSTANCE_015,0.5,V3,13,0.9734985963062254,0.0,0.0
INSTANCE_015,0.5,V3,14,0.9979862211777156,0.0,0.0
INSTANCE_015,0.5,V3,15,0.8508108730988692,0.0,0.0
INSTANCE_015,0.5,V3,16,1.0045332939053,0.0,0.0
INSTANCE_015,0.5,V3,17,1.1974555184618256,0.0,0.0
INSTANCE_015,0.5,V3,18,1.0536148665338825,0.0,0.0
INSTANCE_015,0.5,V3,19,1.1648884684697969,0.0,0.0
INSTANCE_015,0.5,V4,0,0.9270299655976186,0.0,0.0
INSTANCE_015,0.5,V4,1,0.942171843207134,0.0,0.0
INSTANCE_015,0.5,V4,2,0.959652807807777,0.0,0.0
INSTANCE_015,0.5,V4,3,0.958080808705026,0.0,0.0
INSTANCE_015,0.5,V4,4,0.934202765686096,0.0,0.0
INSTANCE_015,0.5,V4,5,1.0237060342378992,0.0,0.0
INSTANCE_015,0.5,V4,6,0.9453392154286028,0.0,0.0
INSTANCE_015,0.5,V4,7,0.9888439124139718,0.0,0.0
INSTANCE_015,0.5,V4,8,0.9495654082242784,0.0,0.0
INSTANCE_015,0.5,V4,9,1.0040127080205763,0.0,0.0
INSTANCE_015,0.5,V4,10,0.9780264967541612,0.0,0.0
INSTANCE_015,0.5,V4,11,0.98583905609731,0.0,0.0
INSTANCE_015,0.5,V4,12,1.0204846158059413,0.0,0.0
INSTANCE_015,0.5,V4,13,1.0677365243569064,0.0,0.0
INSTANCE_015,0.5,V4,14,0.9768866057323032,0.0,0.0
INSTANCE_015,0.5,V4,15,0.939347482758234,0.0,0.0
INSTANCE_015,0.5,V4,16,1.2635661311511297,0.0,0.0
INSTANCE_015,0.5,V4,17,0.880755796222279,0.0,0.0
INSTANCE_015,0.5,V4,18,0.8754770151805792,0.0,0.0
INSTANCE_015,0.5,V4,19,0.8971002760274478,0.0,0.0
INSTANCE_015,0.75,V1,0,0.9410308257675228,0.0,0.0
INSTANCE_015,0.75,V1,1,0.9853573831936768,0.0,0.0
INSTANCE_015,0.75,V1,2,0.994004893167698,0.0,0.0
INSTANCE_015,0.75,V1,3,1.160928784209669,0.0,0.0
INSTANCE_015,0.75,V1,4,0.894302047203971,0.0,0.0
INSTANCE_015,0.75,V1,5,0.8418735832848321,0.0,0.0
INSTANCE_015,0.75,V1,6,0.9264428207650176,0.0,0.0
INSTANCE_015,0.75,V1,7,0.9322551259494244,0.0,0.0
INSTANCE_015,0.75,V1,8,1.0109029913109135,0.0,0.0
INSTANCE_015,0.75,V1,9,0.9628863296313755,0.0,0.0
INSTANCE_015,0.75,V1,10,0.9449696571202796,0.0,0.0
INSTANCE_015,0.75,V1,11,1.161587654121252,0.0,0.0
INSTANCE_015,0.75,V1,12,1.083964907944071,0.0,0.0
INSTANCE_015,0.75,V1,13,1.0217346608569735,0.0,0.0
INSTANCE_015,0.75,V1,14,1.1690890500818183,0.0,0.0
INSTANCE_015,0.75,V1,15,0.8799832501545745,0.0,0.0
INSTANCE_015,0.75,V1,16,1.0208357373528285,0.0,0.0
INSTANCE_015,0.75,V1,17,0.9457172938331704,0.0,0.0
INSTANCE_015,0.75,V1,18,0.9782508662188903,0.0,0.0
INSTANCE_015,0.75,V1,19,0.8750430865662231,0.0,0.0
INSTANCE_015,0.75,V2,0,0.9466174203795992,0.0,0.0
INSTANCE_015,0.75,V2,1,1.0007614819111672,0.0,0.0
INSTANCE_015,0.75,V2,2,1.323706115578749,0.0,0.0
INSTANCE_015,0.75,V2,3,0.9714404597389816,0.0,0.0
INSTANCE_015,0.75,V2,4,1.0718567699021446,0.0,0.0
INSTANCE_015,0.75,V2,5,0.9149465839547634,0.0,0.0
INSTANCE_015,0.75,V2,6,1.1094044228210198,0.0,0.0
INSTANCE_015,0.75,V2,7,1.0961923120914805,0.0,0.0
INSTANCE_015,0.75,V2,8,1.1947673996824753,0.0,0.0
INSTANCE_015,0.75,V2,9,0.9426491646829258,0.0,0.0
INSTANCE_015,0.75,V2,10,0.9782508662188903,0.0,0.0
INSTANCE_015,0.75,V2,11,1.0410971100607462,0.0,0.0
INSTANCE_015,0.75,V2,12,0.9289035647041978,0.0,0.0
INSTANCE_015,0.75,V2,13,0.9153515464809084,0.0,0.0
INSTANCE_015,0.75,V2,14,0.9273353666104306,0.0,0.0
INSTANCE_015,0.75,V2,15,0.9628279497960548,0.0,0.0
INSTANCE_015,0.75,V2,16,1.041800250400152,0.0,0.0
INSTANCE_015,0.75,V2,17,1.363511215906526,0.0,0.0
INSTANCE_015,0.75,V2,18,0.9129208272330664,0.0,0.0
INSTANCE_015,0.75,V2,19,1.070257940710809,0.0,0.0
INSTANCE_015,0.75,V3,0,0.9420001584075408,0.0,0.0
INSTANCE_015,0.75,V3,1,1.0932122742009152,0.0,0.0
INSTANCE_015,0.75,V3,2,1.039657141720413,0.0,0.0
INSTANCE_015,0.75,V3,3,0.981521718152568,0.0,0.0
INSTANCE_015,0.75,V3,4,1.1974555184618256,0.0,0.0
INSTANCE_015,0.75,V3,5,1.0570136241678627,0.0,0.0
INSTANCE_015,0.75,V3,6,1.1634910127954592,0.0,0.0
INSTANCE_015,0.75,V3,7,0.9901008979486572,0.0,0.0
INSTANCE_015,0.75,V3,8,1.0217346608569735,0.0,0.0
INSTANCE_015,0.75,V3,9,0.9495654082242784,0.0,0.0
INSTANCE_015,0.75,V3,10,0.9279359724178208,0.0,0.0
INSTANCE_015,0.75,V3,11,0.9605617378835514,0.0,0.0
INSTANCE_015,0.75,V3,12,1.4076515105089678,8.204033123436716,0.0040331234366703
INSTANCE_015,0.75,V3,13,0.9590916403355204,0.0,0.0
INSTANCE_015,0.75,V3,14,1.2459762285250382,0.0,0.0
INSTANCE_015,0.75,V3,15,0.9812039707527128,0.0,0.0
INSTANCE_015,0.75,V3,16,1.58847655058736,21.297272900446387,13.097272900446342
INSTANCE_015,0.75,V3,17,0.986982783354474,0.0,0.0
INSTANCE_015,0.75,V3,18,1.0053431708851155,0.0,0.0
INSTANCE_015,0.75,V3,19,0.9853573831936768,0.0,0.0
INSTANCE_015,0.75,V4,0,1.3212002828942648,0.0,0.0
INSTANCE_015,0.75,V4,1,1.0045332939053,0.0,0.0
INSTANCE_015,0.75,V4,2,1.0093114265817889,0.0,0.0
INSTANCE_015,0.75,V4,3,0.9184176583515375,0.0,0.0
INSTANCE_015,0.75,V4,4,0.8765761958087996,0.0,0.0
INSTANCE_015,0.75,V4,5,0.9466174203795992,0.0,0.0
INSTANCE_015,0.75,V4,6,1.0693292467678963,0.0,0.0
INSTANCE_015,0.75,V4,7,0.9273353666104306,0.0,0.0
INSTANCE_015,0.75,V4,8,0.915357795902608,0.0,0.0
INSTANCE_015,0.75,V4,9,1.0126213912598352,0.0,0.0
INSTANCE_015,0.75,V4,10,1.248125601735383,0.0,0.0
INSTANCE_015,0.75,V4,11,1.1762697902790085,0.0,0.0
INSTANCE_015,0.75,V4,12,1.0507162459797583,0.0,0.0
INSTANCE_015,0.75,V4,13,1.2425746475155326,0.0,0.0
INSTANCE_015,0.75,V4,14,0.9611497769027638,0.0,0.0
INSTANCE_015,0.75,V4,15,1.013791178773301,0.0,0.0
INSTANCE_015,0.75,V4,16,1.3900376589859758,0.0,0.0
INSTANCE_015,0.75,V4,17,0.9605617378835514,0.0,0.0
INSTANCE_015,0.75,V4,18,0.9673007796898386,0.0,0.0
INSTANCE_015,0.75,V4,19,0.8878997164095318,0.0,0.0
INSTANCE_016,0.25,V1,0,1.1229045019288375,11.80000582348032,11.80000582348032
INSTANCE_016,0.25,V1,1,0.9782508662188903,0.0,0.0
INSTANCE_016,0.25,V1,2,0.936782719617004,0.0,0.0
INSTANCE_016,0.25,V1,3,1.1699271502839552,17.105963092791058,17.105963092791058
INSTANCE_016,0.25,V1,4,1.188205668839501,19.168480662401407,19.168480662401407
INSTANCE_016,0.25,V1,5,1.388857765375337,61.18008840545531,61.18008840545531
INSTANCE_016,0.25,V1,6,0.8829405873475067,0.0,0.0
INSTANCE_016,0.25,V1,7,1.0681698050247663,5.623833849319567,5.623833849319567
INSTANCE_016,0.25,V1,8,1.1765118377013857,17.84896824649502,17.84896824649502
INSTANCE_016,0.25,V1,9,0.9141241600590736,0.0,0.0
INSTANCE_016,0.25,V1,10,1.2798533551847038,33.53477576615194,33.53477576615194
INSTANCE_016,0.25,V1,11,0.9240219941471683,0.0,0.0
INSTANCE_016,0.25,V1,12,1.067896550925003,5.59300031212581,5.59300031212581
INSTANCE_016,0.25,V1,13,1.0045332939053,0.0,0.0
INSTANCE_016,0.25,V1,14,1.0264248054620404,0.9133976736605972,0.9133976736605972
INSTANCE_016,0.25,V1,15,0.981521718152568,0.0,0.0
INSTANCE_016,0.25,V1,16,0.9152523252187308,0.0,0.0
INSTANCE_016,0.25,V1,17,0.8916507079910542,0.0,0.0
INSTANCE_016,0.25,V1,18,1.1350028873595026,13.165167471500697,13.165167471500697
INSTANCE_016,0.25,V1,19,0.9673007796898386,0.0,0.0
INSTANCE_016,0.25,V2,0,1.018318691956402,0.0,0.0
INSTANCE_016,0.25,V2,1,1.1425127712082706,6.280461450973576,6.280461450973576
INSTANCE_016,0.25,V2,2,0.8537198344567576,0.0,0.0
INSTANCE_016,0.25,V2,3,0.9571698768690764,0.0,0.0
INSTANCE_016,0.25,V2,4,0.9829524543843334,0.0,0.0
INSTANCE_016,0.25,V2,5,0.9586483493825754,0.0,0.0
INSTANCE_016,0.25,V2,6,1.4021645813362258,58.95092692863341,58.95092692863341
INSTANCE_016,0.25,V2,7,1.4013869287977576,58.74737119233873,58.74737119233873
INSTANCE_016,0.25,V2,8,0.9663341968632886,0.0,0.0
INSTANCE_016,0.25,V2,9,1.1690890500818183,9.460401805789845,9.460401805789845
INSTANCE_016,0.25,V2,10,0.8620259995641838,0.0,0.0
INSTANCE_016,0.25,V2,11,0.9663341968632886,0.0,0.0
INSTANCE_016,0.25,V2,12,1.1229045019288375,3.934266670791999,3.934266670791999
INSTANCE_016,0.25,V2,13,0.9302715361817976,0.0,0.0
INSTANCE_016,0.25,V2,14,1.0929159543995806,0.3460369970912325,0.3460369970912325
INSTANCE_016,0.25,V2,15,1.0515367013384709,0.0,0.0
INSTANCE_016,0.25,V2,16,1.2788437374224868,26.670873895252956,26.670873895252956
INSTANCE_016,0.25,V2,17,0.9754845175553202,0.0,0.0
INSTANCE_016,0.25,V2,18,0.9533847620609482,0.0,0.0
INSTANCE_016,0.25,V2,19,0.9880181554933756,0.0,0.0
INSTANCE_016,0.25,V3,0,1.0965462769001335,0.0,0.0
INSTANCE_016,0.25,V3,1,1.0661790585999142,0.0,0.0
INSTANCE_016,0.25,V3,2,1.0694883476449055,0.0,0.0
INSTANCE_016,0.25,V3,3,1.0961923120914805,0.0,0.0
INSTANCE_016,0.25,V3,4,0.8916507079910542,0.0,0.0
INSTANCE_016,0.25,V3,5,1.0990001848087976,0.0,0.0
INSTANCE_016,0.25,V3,6,0.9293519926534468,0.0,0.0
INSTANCE_016,0.25,V3,7,0.8667695143191644,0.0,0.0
INSTANCE_016,0.25,V3,8,1.0298193229305517,0.0,0.0
INSTANCE_016,0.25,V3,9,0.9601441557445912,0.0,0.0
INSTANCE_016,0.25,V3,10,1.357481584824357,23.15027958202097,23.15027958202097
INSTANCE_016,0.25,V3,11,0.9791584718661454,0.0,0.0
INSTANCE_016,0.25,V3,12,1.0377630079269302,0.0,0.0
INSTANCE_016,0.25,V3,13,1.102773106086061,0.0,0.0
INSTANCE_016,0.25,V3,14,1.085949750287931,0.0,0.0
INSTANCE_016,0.25,V3,15,1.1340904528200977,0.4630231707027405,0.4630231707027405
INSTANCE_016,0.25,V3,16,1.1699271502839552,3.998313375512112,3.998313375512112
INSTANCE_016,0.25,V3,17,0.9873198867754548,0.0,0.0
INSTANCE_016,0.25,V3,18,1.144054846394554,1.44601059682293,1.44601059682293
INSTANCE_016,0.25,V3,19,1.1312758223395143,0.1853598737931179,0.1853598737931179
INSTANCE_016,0.25,V4,0,0.9483818233047572,0.0,0.0
INSTANCE_016,0.25,V4,1,1.2002083133375885,21.29373482829408,21.29373482829408
INSTANCE_016,0.25,V4,2,0.8607323137219164,0.0,0.0
INSTANCE_016,0.25,V4,3,0.9976600818897492,0.0,0.0
INSTANCE_016,0.25,V4,4,1.0109029913109135,0.4224144985730618,0.4224144985730618
INSTANCE_016,0.25,V4,5,1.0093114265817889,0.3186630464892914,0.3186630464892914
INSTANCE_016,0.25,V4,6,1.1028326622332307,6.415156529880733,6.415156529880733
INSTANCE_016,0.25,V4,7,1.388857765375337,53.05161241583573,53.05161241583573
INSTANCE_016,0.25,V4,8,0.9152523252187308,0.0,0.0
INSTANCE_016,0.25,V4,9,1.0206355538569265,1.0568640300098195,1.0568640300098195
INSTANCE_016,0.25,V4,10,0.9677097615563328,0.0,0.0
INSTANCE_016,0.25,V4,11,1.0202770281620477,1.033492337503617,1.033492337503617
INSTANCE_016,0.25,V4,12,0.9226086734455392,0.0,0.0
INSTANCE_016,0.25,V4,13,0.8742533364880948,0.0,0.0
INSTANCE_016,0.25,V4,14,1.289559815894179,36.33546460701257,36.33546460701257
INSTANCE_016,0.25,V4,15,1.0443700815782662,2.6040783346179524,2.6040783346179524
INSTANCE_016,0.25,V4,16,0.9547025018841144,0.0,0.0
INSTANCE_016,0.25,V4,17,1.3212002828942648,41.66192629003013,41.66192629003013
INSTANCE_016,0.25,V4,18,1.1073669573756355,6.7107396730554,6.7107396730554
INSTANCE_016,0.25,V4,19,1.0480976118828749,2.8470698226246896,2.8470698226246896
INSTANCE_016,0.5,V1,0,0.9814461698197354,0.0,0.0
INSTANCE_016,0.5,V1,1,0.895619622406056,0.0,0.0
INSTANCE_016,0.5,V1,2,1.0088685177384302,0.0,0.0
INSTANCE_016,0.5,V1,3,1.0781558024966225,3.6335232378074807,3.6335232378074807
INSTANCE_016,0.5,V1,4,1.0004212476182772,0.0,0.0
INSTANCE_016,0.5,V1,5,0.8708767406995097,0.0,0.0
INSTANCE_016,0.5,V1,6,1.0277338873858977,0.0,0.0
INSTANCE_016,0.5,V1,7,1.1595571711312622,9.57216008654791,9.57216008654791
INSTANCE_016,0.5,V1,8,0.9673241866044946,0.0,0.0
INSTANCE_016,0.5,V1,9,1.0448622446704332,1.2045917265979824,1.2045917265979824
INSTANCE_016,0.5,V1,10,1.102773106086061,5.429478621175235,5.429478621175235
INSTANCE_016,0.5,V1,11,1.0965462769001335,4.975200297915762,4.975200297915762
INSTANCE_016,0.5,V1,12,0.9532421995654592,0.0,0.0
INSTANCE_016,0.5,V1,13,0.9454783231219492,0.0,0.0
INSTANCE_016,0.5,V1,14,0.9258766510273724,0.0,0.0
INSTANCE_016,0.5,V1,15,0.9582989304915996,0.0,0.0
INSTANCE_016,0.5,V1,16,0.8840186588827298,0.0,0.0
INSTANCE_016,0.5,V1,17,0.9800898437937272,0.0,0.0
INSTANCE_016,0.5,V1,18,0.9726881952359552,0.0,0.0
INSTANCE_016,0.5,V1,19,0.9336186647134512,0.0,0.0
