date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_030,0.5,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,668.325662612915,19,19,False
INSTANCE_030,0.5,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,306.08391761779785,14,14,False
INSTANCE_030,0.5,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,502.4292469024658,19,19,False
INSTANCE_030,0.5,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,305.5543899536133,14,14,False
INSTANCE_030,0.5,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,593.5800075531006,19,19,False
INSTANCE_030,0.5,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,295.546293258667,14,14,False
INSTANCE_030,0.5,delay30,V1,0.724999999999909,0.0,87.58700000000002,88.29220000000002,0.7555555555555555,2,True,401,541.0311222076416,19,19,False
INSTANCE_030,0.5,delay30,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,306.48136138916016,14,14,False
INSTANCE_030,0.75,p85,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,147.49741554260254,19,19,False
INSTANCE_030,0.75,p85,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,122.18594551086426,14,14,False
INSTANCE_030,0.75,p95,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,154.37936782836914,19,19,False
INSTANCE_030,0.75,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,130.2025318145752,14,14,False
INSTANCE_030,0.75,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,148.64087104797363,19,19,False
INSTANCE_030,0.75,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,129.8837661743164,14,14,False
INSTANCE_030,0.75,delay30,V1,0.724999999999909,0.0,87.58700000000002,89.27830000000003,0.7,2,True,401,155.31635284423828,19,19,False
INSTANCE_030,0.75,delay30,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,121.8087673187256,14,14,False
INSTANCE_037,0.25,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,6233.9043617248535,27,27,False
INSTANCE_037,0.25,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,4800.941467285156,25,25,False
INSTANCE_037,0.25,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,7247.55334854126,27,27,False
INSTANCE_037,0.25,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.8494152046783625,4,True,401,4666.024208068848,25,25,False
INSTANCE_037,0.25,delay20,V1,8.47166666666692,0.0,128.09640000000002,142.53200000000004,0.6761904761904762,10,True,401,7461.70973777771,27,27,False
INSTANCE_037,0.25,delay20,V2,15.350000000000025,0.0,113.72190000000003,118.90550000000002,0.9385964912280702,3,True,401,4425.686359405518,25,25,False
INSTANCE_037,0.25,delay30,V1,23.546666666667196,0.0,128.09640000000002,183.6663,0.6369047619047619,15,True,401,7720.441102981567,27,27,False
INSTANCE_037,0.25,delay30,V2,25.350000000000023,8.136666666666656,113.72190000000003,118.90550000000002,0.9385964912280702,3,True,401,4747.106552124023,24,25,False
INSTANCE_037,0.5,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,1808.1226348876955,27,27,False
INSTANCE_037,0.5,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1602.2686958312988,25,25,False
INSTANCE_037,0.5,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,1903.193473815918,27,27,False
INSTANCE_037,0.5,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.766025641025641,4,True,401,1842.9796695709229,25,25,False
INSTANCE_037,0.5,delay20,V1,8.47166666666692,0.4716666666669198,128.09640000000002,141.2154,0.7417582417582418,6,True,401,1833.688259124756,26,27,False
INSTANCE_037,0.5,delay20,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1538.1791591644287,25,25,False
INSTANCE_037,0.5,delay30,V1,23.546666666667196,10.47166666666692,128.09640000000002,152.245,0.5604395604395604,14,True,401,1926.5167713165283,26,27,False
INSTANCE_037,0.5,delay30,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,1733.772039413452,25,25,False
INSTANCE_037,0.75,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,325.1147270202637,27,27,False
INSTANCE_037,0.75,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,314.00108337402344,25,25,False
INSTANCE_037,0.75,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,312.33787536621094,27,27,False
INSTANCE_037,0.75,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.4880952380952381,4,True,401,313.3115768432617,25,25,False
INSTANCE_037,0.75,delay20,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,323.4589099884033,27,27,False
INSTANCE_037,0.75,delay20,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,289.4155979156494,25,25,False
INSTANCE_037,0.75,delay30,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,339.24293518066406,27,27,False
INSTANCE_037,0.75,delay30,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,318.8903331756592,25,25,False
INSTANCE_038,0.25,p85,V1,36.80995216666656,23.776041333333296,227.0637,225.29990000000004,0.869281045751634,14,True,401,5111.031293869019,22,23,False
INSTANCE_038,0.25,p85,V2,68.02577850000046,50.619850999999926,140.1117,141.15859999999998,0.6965811965811965,26,True,401,15206.464529037476,32,35,False
INSTANCE_038,0.25,p95,V1,95.49753666666676,95.18431333333284,227.0637,225.29990000000004,0.869281045751634,14,True,401,4907.150983810425,19,23,False
