date,trigger,shock,vid,nr_lat,liu_lat,nr_dist,liu_dist,rsi,moved,changed,evals,runtime_ms,otd_num,otd_den,harm
INSTANCE_030,0.75,p95,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,120.99146842956544,14,14,False
INSTANCE_030,0.75,delay20,V1,0.0,0.0,87.58700000000002,87.58700000000002,1.0,0,False,401,140.57135581970215,19,19,False
INSTANCE_030,0.75,delay20,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,121.8869686126709,14,14,False
INSTANCE_030,0.75,delay30,V1,0.724999999999909,0.0,87.58700000000002,89.27830000000003,0.7,2,True,401,142.89283752441406,19,19,False
INSTANCE_030,0.75,delay30,V2,0.0,0.0,91.0733,91.0733,1.0,0,False,401,121.52385711669922,14,14,False
INSTANCE_037,0.25,p85,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,6864.621162414551,27,27,False
INSTANCE_037,0.25,p85,V2,0.0,0.0,113.72190000000003,113.72190000000003,1.0,0,False,401,5257.7948570251465,25,25,False
INSTANCE_037,0.25,p95,V1,0.0,0.0,128.09640000000002,128.09640000000002,1.0,0,False,401,7445.295333862305,27,27,False
INSTANCE_037,0.25,p95,V2,0.0,0.0,113.72190000000003,113.8382,0.8494152046783625,4,True,401,4662.152528762817,25,25,False
INSTANCE_037,0.25,delay20,V1,8.47166666666692,0.0,128.09640000000002,142.53200000000004,0.7511904761904762,11,True,401,7119.807243347168,27,27,False
INSTANCE_037,0.25,delay20,V2,15.350000000000025,0.0,113.72190000000003,118.90550000000002,0.9385964912280702,3,True,401,4857.68723487854,25,25,False
INSTANCE_037,0.25,delay30,V1,23.546666666667196,0.0,128.09640000000002,152.68760000000003,0.5642857142857143,17,True,401,7536.251068115234,27,27,False
INSTANCE_037,0.25,delay30,V2,25.350000000000023,8.136666666666656,113.72190000000003,118.90550000000002,0.9385964912280702,3,True,401,4615.338087081909,24,25,False
